perm_sms,perm_location,perm_camera,perm_microphone,perm_contacts,perm_storage,perm_admin,perm_boot,perm_system_alert,perm_install_packages,total_permissions,dangerous_perm_count,network_connections_count,background_exec_frequency,suspicious_api_calls_count,data_exfil_volume_kb,min_sdk_version,target_sdk_version,apk_entropy,hash_reputation_score,is_malicious
1,1,0,0,1,1,1,1,1,0,39,8,26,5.782373316285325,23,3958.31462014874,23,26,7.389445154613118,13.00322637478101,1
1,0,0,0,1,0,0,0,0,0,3,2,7,1.5913786194583455,0,223.02874293301707,26,32,7.0,86.04377348872612,0
1,1,0,1,1,1,0,1,0,0,37,7,19,8.412389159850802,16,22099.069833296086,16,26,6.999540192187025,32.701737860550885,1
0,1,0,0,0,0,0,0,0,0,12,0,7,0.5723187336918647,2,104.84652706943693,26,31,4.629108928626254,93.61577272224524,0
0,0,0,0,0,1,0,0,0,0,3,3,6,0.9749409563906748,1,363.65983260726955,28,31,5.871377882145078,96.24279142731775,0
0,1,1,1,1,0,1,1,0,0,16,11,59,5.314710027326228,8,2938.218335952192,19,26,7.660953070066912,2.572229305683642,1
1,1,1,1,1,1,0,1,1,1,30,16,49,7.350778978281137,15,11006.934119965917,21,29,6.981648580178659,23.06045547158285,1
1,1,1,1,1,0,1,1,1,1,30,9,57,8.65420344416653,7,21544.435523914075,16,30,6.801786830761332,7.777113374988458,1
0,1,1,0,1,1,1,1,0,0,20,6,27,6.254780363436403,23,15414.240789804151,23,28,6.692733438040605,14.38936255462985,1
1,1,1,0,1,1,1,1,1,1,13,9,43,8.376413813016914,16,15841.846679316737,19,30,7.923564269233781,28.476690488988773,1
0,1,1,1,1,1,1,1,1,0,16,10,46,8.021166428514984,5,22736.064982500928,21,28,7.3824039375971635,19.2306798349395,1
1,1,1,0,1,1,0,1,1,0,27,8,41,9.17585256470993,20,16094.717365939467,23,30,7.99,35.73464853162076,1
0,1,1,1,1,0,1,1,1,0,39,8,39,9.242052949052312,21,10021.784078171253,19,29,6.887369387342805,6.435941536815242,1
0,0,0,0,0,1,0,0,0,0,12,0,2,1.0079458951596183,2,424.9836254593563,28,34,5.340421021328099,81.80590574513737,0
1,1,0,1,0,1,0,1,0,1,40,9,47,5.763244122132529,20,6046.60450511419,16,26,7.851892707038792,15.717212965049786,1
1,1,0,1,1,1,1,1,0,0,13,8,14,6.712514668184836,15,13397.274306191568,19,26,7.676973968858533,29.33199008311043,1
1,0,1,1,1,1,1,0,1,1,44,5,57,7.51518162860283,14,1001.9957383964597,16,26,7.360248566129685,3.215324419228529,1
0,1,0,0,0,1,0,0,0,0,4,0,3,1.390744789065683,0,174.60886650481774,26,32,5.7194932450222735,95.99709950512201,0
0,1,1,0,1,1,0,1,0,1,26,17,20,9.056471027323472,16,13412.216507150442,19,30,7.003061337491236,30.64957486202726,1
0,1,0,0,1,0,0,0,0,0,14,0,5,0.8848057068931255,0,305.8808117150988,30,32,5.911038014193949,80.658271081526,0
1,0,1,1,1,1,1,1,1,0,25,7,25,5.663932890587632,16,20079.565714371332,16,29,6.738651094819602,32.368736250492844,1
1,1,1,1,0,1,0,1,0,0,17,5,17,7.567036894197808,18,16797.82520721939,19,26,6.583540477779389,3.586761490601722,1
0,1,0,0,0,1,0,0,0,0,11,0,2,0.7607756640410908,2,404.1958913808994,28,33,6.147356840784581,91.67060470402686,0
0,1,1,0,1,1,0,1,1,0,17,7,41,5.37378178586026,22,5663.03741741864,19,26,7.45211970630085,22.64232537097312,1
0,1,0,0,0,1,0,1,0,0,9,0,0,0.8390134361054837,2,425.8313227467283,26,30,7.0,92.60371276809468,0
0,0,0,0,0,0,0,0,0,0,6,3,1,2.3646919133720705,2,301.6763692777693,21,31,5.4939609946608865,97.10412271037266,0
1,1,1,1,0,1,0,1,0,1,26,16,49,6.265950312501744,20,17677.405874588632,19,29,6.5,13.567145221652805,1
1,1,0,0,0,0,0,1,0,1,28,8,26,7.122186139179192,22,6291.465043915024,19,28,7.570002792189374,33.84913080587459,1
0,0,0,0,0,1,0,0,0,0,10,2,1,2.7050183495198072,2,380.07289252643443,21,33,5.333835321688445,84.43167191301832,0
0,1,1,0,1,1,0,1,1,1,35,10,31,8.274332975985834,20,23463.006311265624,23,28,7.985277950718021,29.570492855985396,1
0,1,0,0,0,0,0,0,0,0,10,2,1,1.3244410117276688,0,24.580484790089564,26,33,5.686776409266655,91.64548340529865,0
0,0,0,0,0,0,0,0,0,0,2,2,0,1.2209552464139146,2,101.82477407064177,30,34,5.688132835434761,80.73735834412196,0
1,1,1,0,1,1,0,0,1,1,30,14,14,8.512723608687242,15,1696.8881704619066,21,28,7.942273179507806,0.6147327900581168,1
1,0,1,1,1,1,1,1,0,0,42,8,27,9.310331856174564,23,16932.494799769367,19,29,6.591992466039459,18.020032595556806,1
1,1,0,0,1,1,0,1,0,0,17,8,59,7.926384377044009,15,10188.823571846086,19,30,7.077681842692314,8.397227422113968,1
0,0,0,0,0,1,0,0,0,0,12,1,1,0.3855119441174829,1,89.89495733781877,26,31,6.715402966791649,97.63599510751288,0
0,0,0,0,0,1,0,0,0,0,5,1,5,1.8922423540956628,1,319.05690799871974,28,31,4.935130432075164,90.85271416531154,0
0,0,0,0,0,1,0,0,0,0,13,2,0,0.9617922771825455,2,334.58121171710144,21,32,6.095630164560162,98.23950483281327,0
0,1,0,0,0,0,0,0,0,0,2,1,6,0.6220345018679697,2,220.63197509339489,26,34,6.235292410500343,92.52112692121631,0
0,1,0,0,0,1,0,1,0,0,11,3,5,2.9953519542225022,2,90.34677221859911,28,32,4.663687499884414,87.3855046171748,0
1,1,0,1,0,1,1,1,1,0,40,13,47,7.69451874269269,20,19122.757504752513,16,26,7.419900186067207,27.60185824056155,1
0,0,0,0,0,0,0,0,0,0,8,2,2,0.9627740790735643,1,186.6288349010593,21,30,5.307205416606095,87.17586034979345,0
0,1,0,1,0,0,0,0,0,0,14,3,2,1.7898616158765148,1,329.7725384877905,28,33,6.727333713781428,85.14910100422422,0
0,1,0,1,0,0,0,0,0,0,12,2,7,0.22488526774137685,1,354.8564337777211,23,30,5.980906145765652,93.27011897861668,0
1,1,1,0,1,0,0,1,1,1,17,11,12,5.013246717367575,22,4092.8771416441455,23,26,7.276963567613567,36.374565311355425,1
0,1,0,0,0,0,0,0,0,0,3,3,7,0.9882676615570066,1,74.11500333169354,26,30,5.598612612125051,83.4191211080767,0
0,1,0,1,1,1,1,1,0,0,20,17,11,8.027815036097675,11,3003.2792009080863,16,30,7.15448422010886,36.221649232772336,1
0,1,1,0,1,1,0,1,1,0,34,17,28,5.395854468296178,14,18751.74470382454,21,26,7.908863104456878,11.511815237732158,1
0,0,0,0,0,0,0,0,0,0,7,3,3,2.1049261596453306,0,53.766045171679465,30,34,7.0,88.85538302569098,0
1,1,1,1,1,1,1,1,1,1,24,11,45,7.439137664537372,18,10936.27166883532,16,29,7.564682141255808,22.28501048877846,1
0,1,0,0,0,1,0,0,0,0,11,2,2,2.3868914364214686,2,305.1441394093704,23,30,5.039055952572964,84.0650483511714,0
1,1,0,1,1,1,1,1,1,1,31,11,56,7.362267677496099,17,22554.225366619223,16,30,7.384778462642658,0.005873457810494642,1
0,1,0,1,0,1,0,0,0,0,7,0,7,2.6167114654087302,2,201.41846876173707,30,34,6.3556216203239035,96.93730756633619,0
0,1,1,0,0,0,0,0,0,0,9,1,2,1.157888784083204,1,130.88545063283397,28,32,5.803982897752614,91.4946969527325,0
0,0,0,0,0,0,0,0,0,0,11,3,3,2.7341590138918868,1,88.68386647443334,28,30,5.107310954949879,87.0278135598168,0
1,1,0,0,1,1,1,1,0,1,44,10,13,9.156432137267078,19,4720.035849202382,23,26,7.99,12.77177690757842,1
0,1,1,1,0,1,1,1,0,0,13,14,28,5.6909764641436436,14,24183.888338471395,19,29,6.9838920642366284,26.397229530201543,1
0,1,1,0,0,0,0,0,0,0,9,3,7,2.2281042891894587,0,377.31271829257923,30,33,5.273761811849944,82.92555315297106,0
0,0,0,0,0,0,0,0,0,0,9,3,0,1.6322678025507713,1,159.78487177141324,26,30,6.77266222930702,83.12855104021504,0
1,1,1,0,1,1,0,1,0,1,39,16,46,9.107361571413517,24,7415.169483606123,16,28,7.6971260606984435,28.841281555462682,1
1,1,0,0,1,1,1,1,0,1,24,14,11,9.995697879295033,19,24245.906711895415,21,26,7.1177798555536365,21.83028227286546,1
0,0,0,1,0,1,0,0,0,0,14,3,7,0.3169601546723917,0,88.79927089541312,28,33,6.371094928686839,96.30999648845496,0
0,0,0,0,0,1,0,0,0,0,11,1,3,0.8563156194940308,1,409.1622781967385,26,32,5.5128323187349135,85.15805203993826,0
0,0,1,0,0,1,0,0,0,0,4,1,6,0.7646378134146339,1,464.87356058377185,23,32,5.219347460063579,91.45312280399955,0
0,0,0,0,0,0,0,0,0,0,4,0,1,0.9589436167348655,1,377.52670962957245,21,32,5.7149335474953595,89.86796084437239,0
1,1,1,1,1,1,1,1,1,1,32,12,25,5.498848086681889,13,12028.436630827591,19,30,7.67309106465092,10.19952965017406,1
1,1,0,0,1,1,1,1,0,0,38,11,48,6.417992183524076,11,8256.48894202612,23,28,7.5728002185415235,0.323582754078795,1
0,1,1,1,0,1,1,1,0,1,30,8,55,7.832984047469012,15,17302.897614575788,23,26,7.618608805410268,29.24722734008718,1
0,0,0,0,0,0,0,0,0,0,7,3,6,0.18881804667945767,2,462.6530162926482,28,33,5.894982706867218,93.71807080228484,0
0,1,1,1,1,1,0,1,0,1,33,17,56,9.790543774372754,20,3442.7537909699254,16,29,7.99,18.05285850548881,1
1,1,1,1,1,1,1,1,1,1,32,14,36,9.215170090925039,14,10684.386199495524,21,28,7.353584940118988,13.76822064784287,1
0,1,0,0,0,1,0,0,0,0,10,1,6,0.4636441073447012,0,33.26345605059285,26,34,6.133229656081223,93.70130326141172,0
0,1,1,1,0,1,1,1,1,1,39,11,20,6.083584925644223,11,2929.652842391574,19,29,7.467146063347307,4.7148983751697715,1
1,1,1,1,1,1,1,0,1,0,17,15,59,9.38420163995832,9,18203.43358756424,19,26,7.727489711997282,19.873831346817724,1
1,1,1,1,1,1,0,1,1,1,12,5,50,8.148832268289762,13,9465.591984903522,21,28,7.537051055796781,28.476475179867098,1
0,0,1,0,0,1,0,1,0,0,4,0,4,2.8300638167498766,0,333.42388666411324,21,34,5.37921366393472,85.695747573161,0
1,0,1,1,0,1,1,1,0,1,27,8,16,6.3113106085445505,20,13461.141943177285,19,29,7.38091637096763,34.50859894140789,1
1,1,1,0,1,1,0,1,1,0,15,13,32,7.422042095276396,13,24356.01377977828,21,26,7.686601024710988,29.236150273548326,1
1,0,1,1,1,1,1,1,1,0,24,17,34,9.164828366203146,4,16925.94049649578,19,26,7.033920767484019,38.366762595182585,1
1,1,1,1,1,1,1,1,0,1,15,7,48,6.694384978200837,8,5838.701921687671,21,30,7.232819269017406,34.77533975770418,1
0,0,0,0,1,1,0,0,0,0,11,1,7,2.5624783337126864,0,360.77622846570733,21,30,5.521420502272766,84.88557628932793,0
0,0,0,0,0,0,0,1,0,0,8,2,5,2.6123502476563467,0,8.728912584698797,23,31,5.6459056354463755,86.0291105272501,0
0,1,0,0,0,0,0,1,0,0,14,2,6,0.9235535666245236,1,350.00735906526535,30,31,5.505614181158125,83.78171205388712,0
0,0,0,0,0,1,0,0,0,0,8,2,6,2.549303768351403,1,495.62308141177283,26,33,4.58154146828709,88.46932350413422,0
0,1,0,1,1,1,1,1,1,0,44,8,18,6.664305260333733,4,15809.542490479675,21,28,7.5103875372722575,20.90136815551184,1
1,1,1,0,0,1,0,1,0,0,34,15,23,5.7599236210474345,20,8315.789957831072,19,30,6.564654166583297,3.301245216195925,1
1,1,1,1,0,1,0,1,1,1,36,14,33,8.853734752255347,22,22427.54333123927,19,28,6.946069191219903,25.389963809014155,1
0,0,0,0,0,1,0,1,0,0,9,3,6,0.4002709613127644,1,400.81143115839444,28,32,5.624263050401534,80.64690310143082,0
1,1,1,1,1,0,0,1,0,1,34,16,16,8.735934807654306,6,18694.403579181315,19,30,6.560148749811925,23.04264401185486,1
1,1,1,1,1,0,0,1,0,1,28,11,56,5.682251536252762,10,24532.74705238896,19,29,7.203249589231881,28.938723365618365,1
1,1,1,1,1,1,0,1,1,1,29,12,51,6.441340964931978,16,11734.328362857577,19,28,7.2940146906451275,14.852489332154626,1
1,1,0,1,0,1,0,1,0,1,27,16,41,8.394061798143198,18,12068.657965946153,21,30,6.801950774572182,23.49114179350817,1
0,1,0,0,0,1,0,0,0,0,3,0,3,1.4702091317632262,2,365.53998128723356,26,33,5.145785396522747,84.03290541695088,0
1,1,1,1,0,1,0,1,0,0,31,5,50,8.743070213417345,4,24736.397540491645,23,30,6.707672051401006,18.198519843507164,1
1,1,0,1,1,1,0,1,0,1,12,8,15,6.38450161294746,8,20446.878619635263,19,29,7.698482974714474,15.745898409864353,1
0,0,0,0,1,1,1,0,0,0,2,3,5,1.2449962738836067,2,462.9567595894836,28,34,5.377740595342187,86.95146369868353,0
1,1,1,1,1,1,1,1,0,1,27,5,11,7.696979501706021,17,17258.20362396181,16,28,7.99,8.988978618158455,1
0,0,1,0,0,0,0,0,0,0,14,0,5,0.5268012963652094,1,87.79779752241721,23,33,5.446050615436638,85.68079686698988,0
0,1,0,0,0,1,0,0,0,0,3,2,7,2.45597027464805,0,307.7024542362905,30,34,5.664974603683905,92.94635285007674,0
0,1,1,1,1,1,0,0,0,0,30,11,16,5.023060427734389,23,12814.050109285516,19,28,7.004967498633677,24.79329402989222,1
0,1,1,0,1,1,0,0,0,0,27,5,25,7.9234174428374775,21,4427.35210454413,16,26,7.4780106264739485,31.769353982222157,1
1,0,1,1,1,1,1,1,1,0,25,16,43,8.270323530348636,12,3928.5278091467067,21,28,6.734959502308592,28.716970856127354,1
0,0,1,0,0,0,0,0,0,0,8,3,7,0.5076093609774596,2,65.87776288473935,28,31,5.46819089283577,95.27874518441814,0
0,1,1,0,0,1,0,1,0,1,38,10,19,9.715392326725933,4,17223.389434664154,19,29,7.392356252786207,21.117655104302017,1
1,1,0,0,1,1,0,1,0,1,32,5,18,7.697043775642526,4,10361.46367659997,19,30,7.183521253557384,22.504224559105538,1
1,0,1,1,1,1,0,0,1,1,23,10,35,8.021425762767679,8,2155.8164475974613,19,29,7.321050132774786,0.821665303425938,1
1,0,1,1,0,1,1,0,0,1,31,10,16,9.292955171432244,22,13843.257675720017,19,29,7.861543551649726,32.9345606005641,1
0,1,1,0,1,1,1,1,1,0,16,12,34,8.558447768611229,14,15928.270080066652,19,29,6.5,20.684946911506763,1
0,1,1,0,0,0,0,0,0,0,3,3,0,1.0086299982488232,1,99.79949064548472,26,30,6.345870541973762,90.00274340939707,0
1,1,1,0,1,1,1,1,0,1,41,8,17,6.441884825130869,6,4354.26049345136,21,26,6.986217592840627,36.89206973768064,1
0,1,0,0,0,1,1,0,0,0,7,1,5,2.3661797136604106,1,95.42446455814799,28,30,6.234182793317072,80.22807587072002,0
1,1,1,1,1,1,1,0,1,1,21,6,28,9.709355359834994,17,15618.831815224125,21,30,7.780487117194379,18.009460133969664,1
1,1,0,1,1,0,1,1,1,1,25,10,33,7.122433045284794,4,6613.08968409309,16,29,6.945584437261468,14.622245633393916,1
1,1,1,1,1,1,0,1,1,1,30,8,27,7.732954875915128,11,18958.327845260723,21,29,7.265790323877343,7.125673436640989,1
0,1,1,1,1,1,0,0,0,1,37,11,49,5.166105856914761,11,6605.556598278194,19,30,7.526582743406187,3.970422550776558,1
0,1,0,0,0,1,0,0,0,0,9,3,1,0.261973485125219,1,347.32482827732065,30,30,5.754049900343108,91.11216125779671,0
0,1,1,1,1,1,1,0,1,1,36,9,14,9.315620812007467,11,19054.887583942913,21,30,7.99,16.479430777079408,1
1,1,0,0,1,1,0,1,1,1,16,7,16,6.006845703349532,16,20022.283236612835,19,29,7.428828141260119,32.088582150717414,1
1,1,0,0,0,1,0,1,0,1,18,9,21,6.186789601419844,8,21123.96025239771,19,28,7.5785413637782435,29.75879662982733,1
1,1,1,1,0,1,0,1,1,0,14,9,25,5.617663818217295,19,2967.2977050032723,16,30,7.209433952145712,29.677388915323487,1
0,0,0,0,0,1,0,0,0,0,3,3,3,2.7098902738779787,2,434.1914702758185,28,30,5.863789893437388,82.54357520494281,0
1,1,1,0,1,1,0,1,1,0,31,17,51,7.752195343206109,9,12408.06430972996,16,26,7.45445658924679,25.50216886067018,1
1,1,0,1,0,1,0,1,0,1,33,6,18,7.87065418879079,24,2846.540656550786,19,28,6.938396404110303,26.493684911513334,1
0,0,0,0,0,0,0,0,0,0,7,3,7,2.2700633486393014,2,393.4887262364174,23,34,6.763310697893955,85.0273558616314,0
0,0,0,0,0,1,0,0,0,0,12,1,5,2.122988248594353,2,440.26969533417764,30,32,5.491917549388215,86.92462172804076,0
0,0,0,1,0,1,0,0,0,0,11,0,0,1.6127309419094211,0,125.68223995202244,26,32,5.1506474209512625,96.220444445956,0
0,0,0,0,0,0,0,0,0,0,8,0,2,1.5757172747509531,2,91.62913413901073,26,30,6.37718452223069,85.17076939066649,0
0,0,0,0,1,1,0,0,0,0,10,1,1,0.9754188190106073,1,278.323626283347,26,32,6.008283235140379,81.23744199923223,0
1,1,0,1,0,1,0,1,1,0,19,12,45,6.452001033310943,11,22364.37706431609,19,29,7.26236842616747,4.866372049709424,1
0,0,0,0,0,1,0,0,0,0,3,1,7,2.671365818166267,1,171.01841021597969,23,32,5.955443106640898,91.61753093666663,0
0,0,0,1,0,0,0,0,0,0,9,3,7,0.04069943676904131,0,165.04393747642294,26,31,4.804704371626535,93.55947469781503,0
1,1,0,1,1,1,1,1,1,0,34,7,39,6.750829580006503,19,16053.266845447668,21,29,7.9837625414849285,26.19585793740883,1
0,1,0,1,0,1,1,0,0,0,24,10,43,8.979119727325507,19,5481.47837709756,16,26,7.271265535113718,10.202859572199792,1
0,0,0,1,0,0,0,0,0,0,13,3,5,0.1557733882258332,2,19.440022894523207,28,30,5.104743154426825,82.02624335754344,0
0,1,1,1,1,1,1,1,0,0,31,13,58,7.96285138360312,15,15291.140900580174,19,28,7.9643442802256725,31.42971789854078,1
1,0,1,1,1,1,1,1,1,0,23,7,53,5.650777380342355,16,3124.6070864891426,21,30,7.510314344380818,32.51098640638862,1
0,1,0,0,0,0,0,0,0,0,11,1,4,0.315351031216633,1,125.4178025247567,23,34,5.442588182670416,93.54244674609119,0
1,1,1,1,1,1,0,1,1,0,29,8,19,7.534495187694163,7,18010.79527749835,16,26,7.950799146999114,38.70297196484921,1
1,1,1,0,0,1,0,0,1,1,39,17,11,5.430502297845398,17,21050.28866123763,19,29,7.300128237856294,36.70126108919398,1
0,0,0,0,0,1,0,0,0,0,4,2,2,1.1991096515212925,2,491.5289664637884,26,34,6.873538723104848,89.4015853150882,0
0,0,0,1,0,0,0,0,0,0,14,0,2,1.3677825770503507,0,205.64131959540893,23,32,6.120472757641711,91.37426838102425,0
1,1,0,0,1,0,0,1,0,1,38,12,41,6.08623353256128,4,3718.694442359672,19,30,7.99,1.6925449130078452,1
1,1,1,1,1,1,0,0,1,1,42,8,42,8.654641558160026,18,931.7633534816102,16,30,7.81221790131906,24.518005905044475,1
0,1,0,1,0,1,0,1,0,0,38,12,21,7.341227454973184,14,13525.030742487497,23,30,7.99,22.765441972835223,1
1,0,1,1,1,1,1,0,0,0,44,16,24,9.938057360749283,24,8015.846804318365,19,26,7.016386385621176,37.38781719785277,1
0,1,1,1,0,0,0,0,0,0,7,2,7,1.1684038147736795,2,193.8250958127308,28,33,4.787786465737174,93.16447172075557,0
0,0,1,0,1,1,0,0,0,0,2,3,2,0.99874002384192,2,260.0498889769058,28,33,5.433998628058238,80.05450768785293,0
0,0,0,0,1,0,0,0,0,0,5,0,1,0.9332839592938628,1,256.85114451939035,28,32,5.222628175791611,96.85960850429072,0
1,1,1,1,1,1,0,1,0,1,14,15,32,6.051635974164872,4,16963.13171071081,19,28,7.78841664188732,20.6496730101904,1
0,0,0,1,0,0,0,0,0,0,8,1,0,0.19156277357289597,0,130.8392909550286,30,31,5.4797387695838085,98.02187815167945,0
1,1,1,0,1,1,1,1,1,0,21,13,25,7.1281312222209845,21,9918.87225672424,19,29,7.161336210430138,8.550773589948655,1
0,1,0,0,0,1,0,0,1,0,2,0,2,1.7567285753638044,1,271.73885372034846,26,31,6.859959066774188,89.30185841604133,0
1,1,1,0,1,1,0,1,0,0,27,10,37,7.550535096943484,17,16333.627659919961,16,26,6.604484639916804,28.966142474524744,1
0,0,1,0,0,0,0,0,0,0,4,3,0,2.0334694278519896,0,97.90478431507184,23,31,5.652624135170023,94.6530923038344,0
0,0,0,1,1,1,0,0,0,0,12,1,6,2.886350126055847,1,282.3872355789631,23,34,5.4480305333253805,87.24514370846575,0
1,1,0,0,1,0,1,1,0,1,16,9,18,8.883008303950186,14,15061.267592679003,19,28,7.886405981688609,25.004140895682767,1
0,0,0,1,0,1,0,0,0,0,5,2,4,0.37164956199682264,1,74.88968456836479,26,34,6.297273359237778,87.07499157484762,0
1,1,1,0,0,1,1,1,1,1,40,14,16,6.494623215648831,8,13547.028251400796,16,26,6.831928791185721,20.926467648789078,1
1,1,1,1,1,1,0,0,1,0,38,16,56,8.409055819159672,6,8259.403149017227,19,26,7.579713465685366,10.384758894972062,1
1,1,1,0,1,1,0,1,1,0,19,17,44,9.610898216923866,17,13279.517215855787,16,29,7.331861231875585,3.4632515090627702,1
1,1,0,0,1,1,0,1,1,0,35,5,19,8.632755403125952,21,22452.10654963433,23,28,7.397295262985279,16.03378066550154,1
1,1,0,1,1,1,1,1,1,0,20,16,12,7.212112287753298,17,8800.363578890252,19,29,7.220299575155079,21.732029778060443,1
0,1,0,0,1,0,0,0,0,0,13,0,5,1.8219638648448222,0,308.2877594329758,26,31,6.249885004272632,97.67877973334745,0
0,0,0,0,0,1,0,0,0,0,8,2,1,2.745945195955782,2,423.1339981268471,26,32,5.474092633776281,93.50829226891905,0
0,0,0,0,0,0,0,0,0,0,14,1,3,0.057907453421597865,1,258.7354151729393,26,34,6.308550912269112,90.17714600001658,0
0,1,1,0,0,1,1,1,1,1,21,13,13,9.182398417527644,22,16764.842780914427,19,30,7.234195647262512,35.41612806299029,1
0,1,0,0,0,0,0,0,0,0,4,3,7,2.89161687426268,0,443.50535159346794,26,34,6.145092046636162,99.18591217208542,0
1,0,0,0,0,0,0,0,0,0,10,1,7,2.701760291095632,2,240.30903010930055,26,33,6.13474089493442,90.0256747568081,0
0,1,0,0,0,1,0,0,0,0,4,2,4,0.6777118844872559,2,131.88066857717746,26,30,6.278347441256877,99.12481460222504,0
1,1,1,1,0,1,0,1,1,0,33,10,13,8.012454425507062,9,18496.314075250022,21,30,6.975329201641413,13.723576918537512,1
1,1,0,0,1,1,1,1,0,1,20,10,54,5.040930113713417,6,22047.761096579834,19,29,7.536442402450657,31.524337134285474,1
0,1,0,1,0,0,0,0,0,0,5,3,7,1.3771765571605887,0,441.55188725671456,28,33,6.425757068844212,84.84406215953364,0
0,1,0,0,0,0,0,0,0,0,9,0,0,0.16172357742609667,2,351.9574294717414,26,30,4.53803197765513,95.0555016031477,0
0,1,0,1,0,0,0,0,0,0,13,0,6,2.7605952526155955,0,392.4506408557342,28,33,4.996945436640495,91.26206529454154,0
1,0,1,1,1,1,0,1,1,0,38,13,56,7.710169104268802,14,14828.423467095356,19,30,7.346293703587608,13.678599821457937,1
1,1,1,0,1,1,1,0,0,1,30,5,50,9.6980222523801,23,3149.038794176912,16,26,7.642758316032832,37.75121946213202,1
0,0,0,0,0,0,0,1,0,0,6,1,7,2.6239784184765353,1,318.43131234293475,23,31,5.903271658371747,91.88135352548687,0
0,0,0,0,0,1,0,0,0,0,2,2,7,1.0440410110480984,0,251.82885301356623,23,33,5.945736684864711,84.60662927046195,0
0,0,1,0,0,1,0,1,0,0,6,1,1,1.2105132011279998,0,50.36105490969277,28,32,5.732568011374124,90.45719211769914,0
1,1,1,0,0,1,0,1,0,1,23,15,29,5.420463357349469,7,12658.663216025827,16,26,7.919092073489197,0.158871433532215,1
1,1,0,1,0,1,0,1,0,1,39,7,11,7.425787007126117,21,8680.176644453906,19,28,7.097870041088242,11.764099630786845,1
0,0,1,0,0,1,0,0,0,0,11,1,6,2.7626522030829634,0,349.55048452794927,28,32,6.15225387306212,98.21277404362114,0
0,0,1,0,0,0,0,0,0,0,5,0,4,0.1316181366531678,1,157.56399522567943,21,30,5.187193648553521,87.31000400161673,0
0,0,0,1,0,0,0,0,0,0,14,1,5,0.27251326917452046,1,213.62850441695298,26,30,5.885981789721638,97.47632681388582,0
1,1,1,1,1,1,0,1,1,1,37,5,27,5.500689216195795,6,15076.807647477812,19,26,7.156145924736058,4.587140748256471,1
1,1,1,0,1,1,1,0,1,1,35,16,44,5.855746242030254,13,16908.333416681755,19,28,7.58609678113896,13.352830186251774,1
1,0,0,0,0,0,0,0,0,0,7,2,5,2.1733852932784306,0,293.9059216386892,30,33,5.62288578982008,93.67557062587188,0
0,1,1,0,0,1,0,0,0,0,11,0,4,1.6198765538012188,1,385.5618120699269,28,34,6.50361168251438,80.9003334975519,0
1,1,0,0,1,1,1,1,1,0,28,15,55,8.047805666175908,15,2487.7174818867325,19,26,7.338906843395685,31.11915136433838,1
1,1,1,1,1,1,1,0,0,0,31,12,21,6.100423242357282,12,6579.916626709141,21,28,7.65977049317648,20.63948681513787,1
0,1,1,0,0,1,1,1,1,0,30,7,37,7.928524829313048,6,3171.1954508495705,21,30,7.296215695551228,36.89106567501101,1
0,0,0,0,0,1,0,0,0,0,3,1,6,1.0765956159726289,1,110.10223624447424,26,31,5.755237005495677,82.81009122881133,0
0,0,0,0,0,1,0,0,0,0,6,0,3,0.38364619494509156,0,9.534275067927902,23,34,5.405997002213999,97.87060334005774,0
0,0,0,1,0,0,0,0,0,0,5,3,6,1.0053305784849997,1,362.4726673882781,23,34,6.296563107900102,95.17070787557293,0
0,0,0,0,0,1,0,0,0,0,2,1,6,0.019736451616530704,0,376.895566792191,26,34,5.971482100112348,89.0991921113915,0
0,1,0,0,1,1,1,1,0,0,27,9,50,6.820005097597938,17,22073.142047786878,21,28,7.184995611795422,32.03718534439287,1
0,1,0,1,1,1,0,0,1,0,12,12,14,6.299825719417775,24,5285.866860268289,16,28,6.576064105451457,11.808303262407636,1
1,1,1,1,1,1,0,1,1,1,43,6,59,6.747166969106631,21,4588.877147068675,23,29,6.5,4.119340955843445,1
0,0,0,1,0,1,0,0,0,0,8,1,1,0.9617795858911377,0,203.59355097881735,26,30,6.230895461603351,91.23154162357639,0
0,0,0,0,0,1,0,0,0,0,8,3,0,2.2897548228460693,1,139.09348201814,26,32,6.718082910395608,85.58215831310032,0
